ensembl,symbol,pearson_z,empirical_p,n_co_measured,class,kd_cd4_abs,kd_k562_ontarget_abs,min_kd_rank,well_powered,k562_cells,donor_robust,program
ENSG00000163527,STT3B,0.0941,0.01,6740,universal,6.058,0.716,0.2262,False,136,False,
ENSG00000267796,LIN37,0.0941,0.0,6740,universal,6.024,,0.2218,False,211,False,
ENSG00000133895,MEN1,0.0935,0.0467,6740,universal,3.074,0.46,0.019,False,259,True,
ENSG00000123374,CDK2,0.0934,0.02,6740,universal,13.332,0.415,0.428,False,235,True,
ENSG00000175283,DOLK,0.0932,0.0167,6740,universal,4.236,0.319,0.0503,False,319,False,
ENSG00000173451,THAP2,0.0931,0.0,6740,universal,4.7,,0.0908,False,242,False,
ENSG00000114209,PDCD10,0.0931,0.0,6740,universal,18.406,0.882,0.8758,True,325,True,
ENSG00000164163,ABCE1,0.093,0.0,6739,universal,6.493,0.498,0.2652,False,120,False,
ENSG00000119446,RBM18,0.0929,0.0,6740,universal,7.45,0.571,0.3495,False,168,True,
ENSG00000134717,BTF3L4,0.0925,0.0,6740,universal,22.763,0.901,0.8938,True,340,False,
ENSG00000105835,NAMPT,0.0925,0.0,6740,universal,5.152,0.677,0.1378,False,108,False,
ENSG00000070770,CSNK2A2,0.0923,0.0233,6740,universal,14.42,0.952,0.7585,True,257,True,
ENSG00000163848,ZNF148,0.0922,0.0,6740,universal,17.716,0.433,0.4593,False,89,False,
ENSG00000120963,ZNF706,0.0919,0.02,6740,universal,18.645,0.566,0.6686,True,191,False,
ENSG00000061676,NCKAP1,0.0911,0.0133,6739,universal,7.459,0.488,0.3498,False,123,False,
ENSG00000134283,PPHLN1,0.091,0.01,6739,universal,23.376,0.729,0.8085,True,172,True,
ENSG00000090060,PAPOLA,0.0907,0.0067,6740,universal,15.006,0.64,0.747,True,48,True,
ENSG00000090905,TNRC6A,0.0906,0.0,6740,universal,7.886,0.543,0.3818,False,379,True,
ENSG00000109911,ELP4,0.0904,0.0,6740,universal,4.576,0.427,0.0776,False,99,True,
ENSG00000173214,MFSD4B,0.0903,0.0,6740,universal,8.03,0.496,0.3922,False,181,True,
ENSG00000173812,EIF1,0.09,0.0,6740,universal,27.357,1.903,0.975,True,216,True,
ENSG00000117632,STMN1,0.09,0.0267,6740,universal,8.741,1.77,0.4448,False,219,False,
ENSG00000170515,PA2G4,0.0899,0.0067,6740,universal,12.471,2.117,0.6693,True,222,False,
ENSG00000204619,PPP1R11,0.0899,0.0033,6733,universal,6.0,0.547,0.2202,False,132,True,
ENSG00000167283,ATP5MG,0.0897,0.0,6740,universal,32.946,1.784,0.9909,True,92,False,
ENSG00000143294,PRCC,0.0897,0.0133,6740,universal,5.744,0.608,0.1949,False,261,True,
ENSG00000032389,EIPR1,0.0897,0.0167,6740,universal,9.122,0.45,0.4718,False,133,True,
ENSG00000198856,OSTC,0.0896,0.0,6740,universal,18.029,1.295,0.8658,True,514,False,
ENSG00000162775,RBM15,0.0894,0.0,6740,universal,5.624,0.256,0.1104,False,259,True,
ENSG00000105220,GPI,0.0889,0.01,6740,universal,12.356,1.019,0.6649,True,231,True,
ENSG00000028839,TBPL1,0.0888,0.0,6740,universal,10.937,0.759,0.589,True,146,True,
ENSG00000116809,ZBTB17,0.0888,0.0,6740,universal,3.891,0.298,0.0387,False,318,False,
ENSG00000136938,ANP32B,0.0888,0.0567,6740,intermediate,14.621,2.491,0.7671,True,260,True,
ENSG00000040633,PHF23,0.0888,0.06,6740,intermediate,8.916,0.555,0.4578,False,261,True,
ENSG00000257727,CNPY2,0.0887,0.0367,6740,universal,25.044,0.98,0.9172,True,154,False,
ENSG00000112146,FBXO9,0.0885,0.0,6740,universal,28.596,0.805,0.8532,True,281,False,
ENSG00000148516,ZEB1,0.0885,0.0,6740,universal,11.909,0.215,0.0695,False,438,True,
ENSG00000168653,NDUFS5,0.0885,0.0167,6739,universal,11.676,1.178,0.6312,True,393,True,
ENSG00000164919,COX6C,0.0883,0.0033,6738,universal,16.947,1.569,0.8383,True,174,True,
ENSG00000166166,TRMT61A,0.088,0.03,6730,universal,3.651,0.27,0.032,False,156,True,
ENSG00000136261,BZW2,0.0878,0.0,6740,universal,18.385,0.923,0.875,True,274,True,
ENSG00000124422,USP22,0.0876,0.0,6740,universal,22.802,0.708,0.7977,True,286,True,
ENSG00000128590,DNAJB9,0.0875,0.0033,6738,universal,13.501,0.26,0.115,False,289,True,
ENSG00000174915,PTDSS2,0.0874,0.0,6740,universal,4.368,0.367,0.0593,False,277,True,
ENSG00000125375,DMAC2L,0.0873,0.0,6740,universal,17.404,0.464,0.5147,True,164,False,
ENSG00000130775,THEMIS2,0.0872,0.02,6740,universal,17.965,0.297,0.1784,False,124,False,
ENSG00000114127,XRN1,0.0872,0.0,6740,universal,9.153,0.464,0.4746,False,26,True,
ENSG00000168005,SPINDOC,0.0872,0.0033,6740,universal,7.623,0.302,0.1899,False,109,False,
ENSG00000141499,WRAP53,0.087,0.0,6740,universal,9.68,0.272,0.1368,False,271,True,
ENSG00000171865,RNASEH1,0.0869,0.0133,6740,universal,9.59,0.779,0.5044,True,78,True,
ENSG00000100196,KDELR3,0.0868,0.0133,6740,universal,4.881,0.363,0.113,False,98,False,
ENSG00000005889,ZFX,0.0866,0.0,6740,universal,3.879,0.308,0.0381,False,157,True,
ENSG00000119760,SUPT7L,0.0866,0.0267,6740,universal,22.476,0.45,0.4911,False,127,True,
ENSG00000071626,DAZAP1,0.0866,0.0,6735,universal,6.488,0.69,0.2649,False,196,False,
ENSG00000085224,ATRX,0.0866,0.0033,6740,universal,17.847,0.985,0.8612,True,413,True,
ENSG00000078668,VDAC3,0.0865,0.0067,6740,universal,21.477,1.271,0.9262,True,52,False,
ENSG00000166263,STXBP4,0.086,0.0033,6740,universal,4.11,0.353,0.0456,False,279,True,
ENSG00000060688,SNRNP40,0.086,0.0067,6740,universal,3.848,1.106,0.0371,False,423,False,
ENSG00000184162,NR2C2AP,0.0859,0.0,6740,universal,17.407,0.389,0.3745,False,177,True,
ENSG00000104859,CLASRP,0.0859,0.0,6740,universal,5.197,0.398,0.142,False,235,True,
ENSG00000134759,ELP2,0.0858,0.0133,6740,universal,8.751,0.524,0.4456,False,370,True,
ENSG00000090061,CCNK,0.0858,0.0133,6735,universal,8.351,0.243,0.0919,False,746,True,
ENSG00000149923,PPP4C,0.0856,0.0,6740,universal,9.024,0.988,0.464,False,271,True,
ENSG00000100714,MTHFD1,0.0855,0.0433,6740,universal,10.46,0.641,0.5608,True,60,True,
ENSG00000174177,CTU2,0.0854,0.0067,6740,universal,7.54,0.441,0.3576,False,295,True,
ENSG00000163466,ARPC2,0.0853,0.0167,6740,universal,16.687,0.813,0.8299,True,483,True,
ENSG00000029363,BCLAF1,0.0851,0.0133,6740,universal,11.159,1.185,0.6034,True,144,True,
ENSG00000137770,CTDSPL2,0.085,0.0,6740,universal,11.458,0.431,0.4571,False,210,True,
ENSG00000125772,GPCPD1,0.0846,0.0,6740,universal,13.473,0.527,0.6155,True,227,False,
ENSG00000162419,GMEB1,0.0846,0.0,6740,universal,20.243,0.311,0.2083,False,161,True,
ENSG00000104131,EIF3J,0.0845,0.0433,6740,universal,8.309,1.084,0.4113,False,161,True,
ENSG00000118260,CREB1,0.0841,0.0,6740,universal,22.032,0.422,0.4394,False,198,True,
ENSG00000198700,IPO9,0.0841,0.0,6740,universal,5.812,0.766,0.2021,False,415,True,
ENSG00000104341,LAPTM4B,0.0841,0.0,6740,universal,10.861,1.419,0.5831,True,208,False,
ENSG00000028203,VEZT,0.084,0.1,6733,intermediate,4.155,0.367,0.047,False,483,True,
ENSG00000143612,C1orf43,0.0839,0.0033,6740,universal,26.42,1.196,0.956,True,130,False,
ENSG00000214078,CPNE1,0.0839,0.0033,6740,universal,4.703,0.642,0.0918,False,123,False,
ENSG00000100418,DESI1,0.0839,0.01,6738,universal,6.33,0.572,0.2505,False,482,True,
ENSG00000165699,TSC1,0.0838,0.0333,6740,universal,9.058,0.312,0.2132,False,81,True,
ENSG00000084764,MAPRE3,0.0836,0.0133,6740,universal,0.977,,0.0047,False,64,True,
ENSG00000130348,QRSL1,0.0832,0.01,6738,universal,9.595,0.476,0.5049,True,286,True,
ENSG00000100605,ITPK1,0.0831,0.0467,6740,universal,9.367,0.252,0.1019,False,78,True,
ENSG00000198841,KTI12,0.083,0.0,6740,universal,6.777,0.439,0.2925,False,172,True,
ENSG00000111786,SRSF9,0.083,0.0267,6740,universal,23.847,1.582,0.9491,True,221,False,
ENSG00000143324,XPR1,0.0826,0.0033,6736,universal,10.994,0.453,0.4975,False,344,True,
ENSG00000131148,EMC8,0.0826,0.0,6738,universal,15.789,0.796,0.8054,True,366,False,
ENSG00000164032,H2AZ1,0.0826,0.0,6740,universal,9.179,2.109,0.4767,False,271,True,
ENSG00000005339,CREBBP,0.0826,0.0,6734,universal,22.977,0.325,0.2383,False,147,True,
ENSG00000178921,PFAS,0.0826,0.0033,6740,universal,3.363,0.184,0.025,False,75,True,
ENSG00000154144,TBRG1,0.0825,0.0,6740,universal,11.722,0.568,0.6329,True,245,False,
ENSG00000198265,HELZ,0.0825,0.0,6740,universal,19.942,0.487,0.5533,True,190,True,
ENSG00000184436,THAP7,0.0822,0.0,6740,universal,11.631,1.12,0.629,True,299,False,
ENSG00000151239,TWF1,0.0821,0.0033,6740,universal,6.064,0.237,0.0866,False,258,True,
ENSG00000184470,TXNRD2,0.0819,0.0033,6740,universal,11.606,0.647,0.627,True,330,False,
ENSG00000006744,ELAC2,0.0819,0.0067,6740,universal,4.211,0.526,0.0493,False,141,False,
ENSG00000156983,BRPF1,0.0817,0.0033,6740,universal,14.69,0.376,0.3507,False,230,True,
ENSG00000173085,COQ2,0.0816,0.0033,6740,universal,3.55,0.329,0.0289,False,148,True,
ENSG00000141425,RPRD1A,0.0814,0.0633,6740,intermediate,2.34,0.545,0.0126,False,87,False,
ENSG00000140943,MBTPS1,0.0814,0.0,6740,universal,10.987,0.482,0.5458,True,149,True,
ENSG00000006634,DBF4,0.0813,0.1,6740,intermediate,8.295,0.743,0.4103,False,238,True,
ENSG00000132361,CLUH,0.0812,0.0,6739,universal,8.298,0.403,0.4031,False,244,True,
ENSG00000101193,GID8,0.0811,0.0167,6740,universal,17.645,0.571,0.6733,True,230,True,
ENSG00000113369,ARRDC3,0.0811,0.0,6738,universal,16.098,,0.8147,False,129,False,
ENSG00000120616,EPC1,0.081,0.0,6740,universal,9.262,0.56,0.4812,False,100,True,
ENSG00000174004,NRROS,0.0809,0.0,6740,universal,16.545,0.372,0.3389,False,110,False,
ENSG00000110768,GTF2H1,0.0807,0.0033,6740,universal,4.237,0.43,0.0509,False,223,False,
ENSG00000133398,MED10,0.0807,0.0,6740,universal,5.527,0.668,0.1731,False,368,False,
ENSG00000137411,VARS2,0.0804,0.0033,6740,universal,5.51,0.309,0.172,False,194,True,
ENSG00000169567,HINT1,0.0802,0.0,6740,universal,30.929,2.732,0.9875,True,183,False,
ENSG00000110536,PTPMT1,0.08,0.0,6739,universal,2.191,0.478,0.0117,False,271,False,
ENSG00000131473,ACLY,0.0799,0.0,6740,universal,16.501,0.886,0.8258,True,90,True,
ENSG00000070061,ELP1,0.0797,0.01,6740,universal,4.91,0.402,0.1169,False,82,True,
ENSG00000170638,TRABD,0.0796,0.0133,6740,universal,20.305,0.477,0.5375,True,348,False,
ENSG00000165458,INPPL1,0.0796,0.0667,6740,intermediate,4.987,0.347,0.1247,False,173,True,
ENSG00000126768,TIMM17B,0.0795,0.0,6740,universal,4.127,0.641,0.0464,False,138,False,
ENSG00000256525,POLG2,0.0794,0.0333,6740,universal,5.538,0.412,0.1742,False,327,True,
ENSG00000108465,CDK5RAP3,0.0794,0.0,6740,universal,18.474,0.428,0.4502,False,243,True,
ENSG00000178035,IMPDH2,0.0793,0.0,6739,universal,5.403,1.04,0.1611,False,142,True,
ENSG00000164305,CASP3,0.0789,0.0033,6740,universal,34.569,0.524,0.6111,True,234,True,
ENSG00000151665,PIGF,0.0787,0.0,6740,universal,8.568,0.577,0.4322,False,152,True,
ENSG00000132463,GRSF1,0.0784,0.0,6740,universal,27.056,0.797,0.8481,True,273,True,
ENSG00000169217,CD2BP2,0.0782,0.0,6740,universal,8.03,0.453,0.3924,False,371,True,
ENSG00000197111,PCBP2,0.078,0.0033,6740,universal,3.398,0.475,0.0258,False,486,False,
ENSG00000111843,TMEM14C,0.0779,0.0,6740,universal,13.361,1.789,0.7138,True,172,False,
ENSG00000083642,PDS5B,0.0778,0.0,6740,universal,14.312,0.622,0.7294,True,187,True,
ENSG00000078900,TP73,0.0778,0.0333,6740,universal,1.627,,0.008,False,196,False,
ENSG00000114650,SCAP,0.0777,0.0,6740,universal,5.765,0.455,0.1973,False,334,True,
ENSG00000185624,P4HB,0.0776,0.0067,6740,universal,5.888,0.858,0.2096,False,215,True,
ENSG00000171314,PGAM1,0.0776,0.0,6740,universal,4.654,1.067,0.0855,False,296,True,
ENSG00000177700,POLR2L,0.0776,0.03,6737,universal,4.579,0.937,0.0785,False,77,False,
ENSG00000171311,EXOSC1,0.0774,0.08,6738,intermediate,3.005,0.554,0.0184,False,170,True,
ENSG00000145494,NDUFS6,0.0773,0.0,6740,universal,29.982,1.708,0.9856,True,103,False,
ENSG00000169375,SIN3A,0.0773,0.0,6739,universal,10.919,0.156,0.0373,False,478,True,
ENSG00000155846,PPARGC1B,0.0772,0.0,6740,universal,6.255,0.397,0.2441,False,340,False,
ENSG00000170315,UBB,0.077,0.0,6739,universal,19.371,2.0,0.8951,True,289,False,
ENSG00000100722,ZC3H14,0.0769,0.0,6740,universal,5.682,0.584,0.1887,False,218,True,
ENSG00000154832,CXXC1,0.0767,0.0,6738,universal,6.567,0.347,0.2731,False,184,True,
ENSG00000065526,SPEN,0.0766,0.0,6740,universal,9.131,0.758,0.4726,False,305,False,
ENSG00000003756,RBM5,0.0766,0.0,6740,universal,18.091,0.685,0.7805,True,99,True,
ENSG00000125952,MAX,0.0765,0.0,6740,universal,20.674,0.46,0.5087,True,211,True,
ENSG00000188612,SUMO2,0.0765,0.01,6740,universal,7.701,1.385,0.3696,False,170,False,
ENSG00000167257,RNF214,0.0764,0.0,6740,universal,10.315,0.532,0.5521,True,189,False,
ENSG00000242616,GNG10,0.0764,0.0067,6739,universal,12.624,0.794,0.6775,True,101,False,
ENSG00000171793,CTPS1,0.0763,0.0233,6740,universal,3.289,0.713,0.0223,False,17,True,
ENSG00000090989,EXOC1,0.0762,0.0167,6740,universal,3.575,0.451,0.029,False,351,True,
ENSG00000185716,MOSMO,0.076,0.09,6740,intermediate,11.347,0.34,0.2706,False,71,True,
ENSG00000162063,CCNF,0.0759,0.0833,6740,intermediate,13.121,0.498,0.5733,True,309,True,
ENSG00000163930,BAP1,0.0759,0.0,6739,universal,3.82,0.431,0.0354,False,371,True,
ENSG00000106682,EIF4H,0.0756,0.0067,6740,universal,21.619,1.012,0.9242,True,239,False,
ENSG00000184787,UBE2G2,0.0756,0.0067,6740,universal,12.32,1.074,0.6622,True,190,False,
ENSG00000114857,NKTR,0.0756,0.04,6738,universal,13.833,0.985,0.7344,True,140,True,
ENSG00000092841,MYL6,0.0756,0.0033,6740,universal,23.921,1.802,0.9499,True,289,False,
ENSG00000170584,NUDCD2,0.0755,0.0,6740,universal,23.475,0.917,0.8994,True,216,False,
ENSG00000137076,TLN1,0.0752,0.0033,6737,universal,16.052,0.773,0.8132,True,246,True,
ENSG00000163605,PPP4R2,0.075,0.0,6740,universal,7.869,0.739,0.381,False,406,False,
ENSG00000096384,HSP90AB1,0.0749,0.0,6740,universal,15.64,2.599,0.8012,True,74,False,
ENSG00000147123,NDUFB11,0.0748,0.0,6740,universal,21.941,1.239,0.9321,True,179,True,
ENSG00000181090,EHMT1,0.0746,0.0333,6740,universal,21.962,0.653,0.7565,True,135,True,
ENSG00000108256,NUFIP2,0.0746,0.0,6740,universal,21.151,0.806,0.8534,True,245,True,
ENSG00000143155,TIPRL,0.0746,0.0233,6740,universal,20.032,0.781,0.8383,True,106,True,
ENSG00000143771,CNIH4,0.0745,0.0033,6740,universal,9.663,0.694,0.5112,True,79,False,
ENSG00000136827,TOR1A,0.0745,0.0633,6740,intermediate,24.417,0.658,0.7594,True,215,False,
ENSG00000169020,ATP5ME,0.0743,0.0033,6740,universal,13.448,1.284,0.7164,True,183,True,
ENSG00000029639,TFB1M,0.0743,0.0033,6740,universal,8.115,0.501,0.3983,False,182,True,
ENSG00000184863,RBM33,0.0742,0.0,6740,universal,14.11,0.58,0.6844,True,188,True,
ENSG00000198382,UVRAG,0.0741,0.1333,6740,intermediate,3.356,0.411,0.0247,False,22,True,
ENSG00000107758,PPP3CB,0.074,0.0667,6740,intermediate,6.824,0.267,0.1284,False,85,False,
ENSG00000170545,SMAGP,0.074,0.0,6740,universal,5.884,0.457,0.2091,False,281,False,
ENSG00000150907,FOXO1,0.0739,0.0233,6740,universal,6.398,0.225,0.0762,False,185,True,
ENSG00000104517,UBR5,0.0738,0.05,6740,intermediate,23.357,0.851,0.8718,True,102,True,
ENSG00000033030,ZCCHC8,0.0738,0.0033,6740,universal,8.429,0.568,0.4214,False,190,True,
ENSG00000198668,CALM1,0.0737,0.0067,6740,universal,34.069,1.141,0.9462,True,317,False,
ENSG00000196950,SLC39A10,0.0736,0.0033,6740,universal,10.372,0.652,0.5545,True,352,False,
ENSG00000197771,MCMBP,0.0736,0.05,6740,intermediate,12.357,0.479,0.5411,True,231,False,
ENSG00000162062,TEDC2,0.0735,0.1033,6740,intermediate,2.287,0.403,0.0125,False,302,True,
ENSG00000184508,HDDC3,0.0733,0.0033,6739,universal,16.995,0.683,0.7794,True,223,False,
ENSG00000166801,FAM111A,0.0732,0.0433,6740,universal,19.865,,0.9032,False,94,False,
ENSG00000153827,TRIP12,0.0731,0.0967,6740,intermediate,37.935,0.765,0.8301,True,89,True,
ENSG00000102893,PHKB,0.0729,0.0,6740,universal,17.442,0.771,0.8341,True,309,False,
ENSG00000110321,EIF4G2,0.0729,0.0033,6740,universal,7.722,0.751,0.3715,False,418,True,
ENSG00000107290,SETX,0.0727,0.0,6737,universal,10.315,0.73,0.5519,True,409,False,
ENSG00000065978,YBX1,0.0725,0.0,6739,universal,8.821,2.247,0.4508,False,158,True,
ENSG00000104412,EMC2,0.0724,0.0167,6740,universal,6.074,0.533,0.2269,False,158,False,
ENSG00000070718,AP3M2,0.0724,0.0467,6740,universal,18.17,0.398,0.3929,False,184,False,
ENSG00000104442,ARMC1,0.0723,0.0,6736,universal,11.547,0.719,0.6242,True,211,False,
ENSG00000123983,ACSL3,0.0722,0.0033,6740,universal,11.97,0.876,0.6438,True,130,True,
ENSG00000184983,NDUFA6,0.0721,0.0,6736,universal,11.361,1.035,0.615,True,334,True,
ENSG00000203896,LIME1,0.072,0.0967,6740,intermediate,7.96,,0.3877,False,381,False,
ENSG00000165672,PRDX3,0.0718,0.0,6740,universal,20.871,1.153,0.9192,True,217,True,
ENSG00000114779,ABHD14B,0.0717,0.0,6739,universal,16.72,0.374,0.3445,False,802,False,
ENSG00000149480,MTA2,0.0717,0.0033,6740,universal,16.97,0.406,0.4092,False,70,True,
ENSG00000130803,ZNF317,0.0717,0.0167,6736,universal,10.88,0.287,0.1595,False,322,False,
ENSG00000111206,FOXM1,0.0716,0.0,6740,universal,14.711,0.38,0.3574,False,224,True,
ENSG00000257103,LSM14A,0.0715,0.0,6740,universal,15.221,0.866,0.7876,True,215,True,
ENSG00000147383,NSDHL,0.0715,0.0,6739,universal,7.612,0.501,0.3632,False,201,False,
ENSG00000004059,ARF5,0.0713,0.0,6739,universal,10.931,0.745,0.5887,True,452,False,
ENSG00000185808,PIGP,0.0712,0.0,6739,universal,6.41,0.655,0.2574,False,259,False,
ENSG00000172845,SP3,0.0712,0.0,6738,universal,18.692,0.394,0.3841,False,146,True,
ENSG00000171720,HDAC3,0.0712,0.0033,6740,universal,7.006,0.523,0.312,False,142,True,
ENSG00000164985,PSIP1,0.0711,0.0033,6740,universal,13.15,0.987,0.7038,True,254,True,
ENSG00000119231,SENP5,0.071,0.0033,6740,universal,29.948,0.452,0.4967,False,70,True,factor6(activation+SAGA)
ENSG00000154727,GABPA,0.0709,0.0,6740,universal,7.737,0.296,0.1768,False,196,True,
ENSG00000162613,FUBP1,0.0708,0.0067,6740,universal,19.475,0.801,0.8501,True,68,True,
ENSG00000135655,USP15,0.0708,0.0533,6740,intermediate,25.193,0.947,0.9103,True,125,False,
ENSG00000087299,L2HGDH,0.0708,0.13,6740,intermediate,11.169,0.345,0.2801,False,74,True,
ENSG00000106028,SSBP1,0.0707,0.0033,6740,universal,3.382,1.537,0.0254,False,220,True,
ENSG00000105568,PPP2R1A,0.0707,0.0367,6730,universal,1.669,0.449,0.0084,False,1061,False,
ENSG00000173757,STAT5B,0.0703,0.0567,6740,intermediate,7.732,0.6,0.3722,False,129,True,
ENSG00000170906,NDUFA3,0.0703,0.0,6736,universal,17.225,0.815,0.8445,True,238,True,
ENSG00000155330,C16orf87,0.0702,0.0,6740,universal,12.137,0.481,0.5437,True,261,False,
ENSG00000103657,HERC1,0.0701,0.0167,6740,universal,6.647,0.595,0.2827,False,239,False,
ENSG00000084093,REST,0.0701,0.0567,6740,intermediate,6.843,0.442,0.298,False,472,True,
ENSG00000119523,ALG2,0.0701,0.0,6739,universal,6.561,0.324,0.2363,False,372,True,
ENSG00000183530,PRR14L,0.07,0.0,6740,universal,13.477,0.72,0.718,True,89,False,
ENSG00000164615,CAMLG,0.0698,0.0033,6740,universal,5.656,0.584,0.1879,False,155,False,
ENSG00000115504,EHBP1,0.0698,0.0633,6740,intermediate,7.474,0.402,0.3515,False,224,True,
ENSG00000131759,RARA,0.0697,0.0367,6740,universal,9.327,,0.4856,False,211,False,
ENSG00000266412,NCOA4,0.0697,0.0533,6740,intermediate,29.542,0.276,0.1424,False,321,False,
ENSG00000163463,KRTCAP2,0.0695,0.0,6740,universal,21.117,1.247,0.922,True,236,False,
ENSG00000071655,MBD3,0.0695,0.0,6740,universal,18.777,0.603,0.7083,True,200,True,
ENSG00000168924,LETM1,0.0695,0.0,6739,universal,5.075,0.527,0.1305,False,154,True,
ENSG00000100300,TSPO,0.0695,0.0733,6740,intermediate,31.483,0.816,0.8583,True,253,False,
ENSG00000120437,ACAT2,0.0695,0.0333,6740,universal,13.58,0.98,0.722,True,152,False,
ENSG00000130024,PHF10,0.0693,0.1067,6738,intermediate,4.755,0.035,0.0085,False,146,False,
ENSG00000109670,FBXW7,0.069,0.0,6740,universal,19.134,0.231,0.0809,False,798,True,
ENSG00000100395,L3MBTL2,0.069,0.06,6740,intermediate,19.051,0.396,0.3889,False,77,True,
ENSG00000158710,TAGLN2,0.069,0.0233,6735,universal,18.901,1.414,0.8868,True,269,False,
ENSG00000164916,FOXK1,0.0688,0.0,6740,universal,9.042,0.344,0.2777,False,162,True,
ENSG00000139579,NABP2,0.0687,0.0,6740,universal,20.75,0.533,0.6246,True,664,False,
ENSG00000156502,SUPV3L1,0.0687,0.01,6739,universal,7.266,0.428,0.3357,False,154,False,
ENSG00000143373,ZNF687,0.0685,0.0,6740,universal,12.594,,0.6761,False,416,False,
ENSG00000115756,HPCAL1,0.0685,0.0033,6740,universal,8.121,0.32,0.2284,False,400,False,
ENSG00000010256,UQCRC1,0.0685,0.1133,6740,intermediate,8.314,0.627,0.4119,False,643,True,
ENSG00000197785,ATAD3A,0.0684,0.07,6740,intermediate,9.381,0.531,0.4887,False,72,True,
ENSG00000139168,ZCRB1,0.0684,0.0,6740,universal,4.834,0.789,0.1075,False,275,True,
ENSG00000125944,HNRNPR,0.0684,0.03,6740,universal,18.527,1.555,0.8789,True,274,False,
ENSG00000182670,TTC3,0.0684,0.0,6738,universal,13.941,1.227,0.74,True,158,False,
ENSG00000134287,ARF3,0.0683,0.0,6733,universal,5.612,0.846,0.1829,False,268,False,
ENSG00000105186,ANKRD27,0.0683,0.05,6740,intermediate,16.691,0.448,0.488,False,245,False,
ENSG00000122482,ZNF644,0.0682,0.0333,6740,universal,26.029,0.75,0.8219,True,158,True,
ENSG00000130005,GAMT,0.0681,0.06,6739,intermediate,7.219,1.101,0.3304,False,246,False,
ENSG00000121766,ZCCHC17,0.0679,0.0067,6740,universal,10.902,1.009,0.5873,True,157,True,
ENSG00000106462,EZH2,0.0679,0.0067,6740,universal,5.862,0.89,0.207,False,198,True,
ENSG00000139180,NDUFA9,0.0678,0.03,6740,universal,7.327,0.79,0.3399,False,115,True,
ENSG00000189308,LIN54,0.0678,0.0,6740,universal,4.892,0.191,0.0546,False,676,False,
ENSG00000128973,CLN6,0.0678,0.09,6740,intermediate,14.561,0.629,0.7366,True,231,False,
ENSG00000118454,ANKRD13C,0.0678,0.01,6740,universal,12.609,0.376,0.349,False,132,False,
ENSG00000120688,WBP4,0.0677,0.0,6740,universal,7.689,0.553,0.3685,False,234,True,
ENSG00000169371,SNUPN,0.0677,0.0467,6740,universal,4.942,0.395,0.1206,False,348,False,
ENSG00000114062,UBE3A,0.0676,0.0,6740,universal,21.93,0.463,0.5135,True,228,False,
ENSG00000184708,EIF4ENIF1,0.0676,0.0,6740,universal,4.619,0.415,0.0824,False,207,False,
ENSG00000164104,HMGB2,0.0674,0.0,6740,universal,21.54,1.191,0.927,True,263,False,
ENSG00000163479,SSR2,0.0673,0.0033,6740,universal,31.798,1.146,0.9478,True,101,True,
